number of users, items, ratings:  7375 105114 5
[21,  1100] loss: 0.797, The best rmse/mae: 0.963498 / 0.747989
[21,  1200] loss: 0.821, The best rmse/mae: 0.963498 / 0.747989
[21,  1300] loss: 0.805, The best rmse/mae: 0.963498 / 0.747989
[21,  1400] loss: 0.812, The best rmse/mae: 0.963498 / 0.747989
[21,  1500] loss: 0.823, The best rmse/mae: 0.963498 / 0.747989
[21,  1600] loss: 0.844, The best rmse/mae: 0.963498 / 0.747989
[21,  1700] loss: 0.810, The best rmse/mae: 0.963498 / 0.747989
rmse: 1.0061, mae:0.8198
[22,     0] loss: 0.007, The best rmse/mae: 0.963498 / 0.747989
[22,   100] loss: 0.802, The best rmse/mae: 0.963498 / 0.747989
[22,   200] loss: 0.808, The best rmse/mae: 0.963498 / 0.747989
[22,   300] loss: 0.776, The best rmse/mae: 0.963498 / 0.747989
[22,   400] loss: 0.812, The best rmse/mae: 0.963498 / 0.747989
[22,   500] loss: 0.802, The best rmse/mae: 0.963498 / 0.747989
[22,   600] loss: 0.821, The best rmse/mae: 0.963498 / 0.747989
[22,   700] loss: 0.813, The best rmse/mae: 0.963498 / 0.747989
[22,   800] loss: 0.832, The best rmse/mae: 0.963498 / 0.747989
[22,   900] loss: 0.806, The best rmse/mae: 0.963498 / 0.747989
[22,  1000] loss: 0.807, The best rmse/mae: 0.963498 / 0.747989
[22,  1100] loss: 0.828, The best rmse/mae: 0.963498 / 0.747989
[22,  1200] loss: 0.813, The best rmse/mae: 0.963498 / 0.747989
[22,  1300] loss: 0.792, The best rmse/mae: 0.963498 / 0.747989
[22,  1400] loss: 0.840, The best rmse/mae: 0.963498 / 0.747989
[22,  1500] loss: 0.781, The best rmse/mae: 0.963498 / 0.747989
[22,  1600] loss: 0.811, The best rmse/mae: 0.963498 / 0.747989
[22,  1700] loss: 0.858, The best rmse/mae: 0.963498 / 0.747989
rmse: 0.9930, mae:0.7976
[23,     0] loss: 0.006, The best rmse/mae: 0.963498 / 0.747989
[23,   100] loss: 0.810, The best rmse/mae: 0.963498 / 0.747989
[23,   200] loss: 0.803, The best rmse/mae: 0.963498 / 0.747989
[23,   300] loss: 0.802, The best rmse/mae: 0.963498 / 0.747989
[23,   400] loss: 0.802, The best rmse/mae: 0.963498 / 0.747989
[23,   500] loss: 0.823, The best rmse/mae: 0.963498 / 0.747989
[23,   600] loss: 0.823, The best rmse/mae: 0.963498 / 0.747989
[23,   700] loss: 0.782, The best rmse/mae: 0.963498 / 0.747989
[23,   800] loss: 0.819, The best rmse/mae: 0.963498 / 0.747989
[23,   900] loss: 0.824, The best rmse/mae: 0.963498 / 0.747989
[23,  1000] loss: 0.786, The best rmse/mae: 0.963498 / 0.747989
[23,  1100] loss: 0.816, The best rmse/mae: 0.963498 / 0.747989
[23,  1200] loss: 0.794, The best rmse/mae: 0.963498 / 0.747989
[23,  1300] loss: 0.807, The best rmse/mae: 0.963498 / 0.747989
[23,  1400] loss: 0.810, The best rmse/mae: 0.963498 / 0.747989
[23,  1500] loss: 0.807, The best rmse/mae: 0.963498 / 0.747989
[23,  1600] loss: 0.821, The best rmse/mae: 0.963498 / 0.747989
[23,  1700] loss: 0.813, The best rmse/mae: 0.963498 / 0.747989
rmse: 1.0182, mae:0.8330
[24,     0] loss: 0.008, The best rmse/mae: 0.963498 / 0.747989
[24,   100] loss: 0.789, The best rmse/mae: 0.963498 / 0.747989
[24,   200] loss: 0.808, The best rmse/mae: 0.963498 / 0.747989
[24,   300] loss: 0.807, The best rmse/mae: 0.963498 / 0.747989
[24,   400] loss: 0.804, The best rmse/mae: 0.963498 / 0.747989
[24,   500] loss: 0.806, The best rmse/mae: 0.963498 / 0.747989
[24,   600] loss: 0.781, The best rmse/mae: 0.963498 / 0.747989
[24,   700] loss: 0.807, The best rmse/mae: 0.963498 / 0.747989
[24,   800] loss: 0.803, The best rmse/mae: 0.963498 / 0.747989
[24,   900] loss: 0.816, The best rmse/mae: 0.963498 / 0.747989
[24,  1000] loss: 0.814, The best rmse/mae: 0.963498 / 0.747989
[24,  1100] loss: 0.799, The best rmse/mae: 0.963498 / 0.747989
[24,  1200] loss: 0.801, The best rmse/mae: 0.963498 / 0.747989
[24,  1300] loss: 0.798, The best rmse/mae: 0.963498 / 0.747989
[24,  1400] loss: 0.796, The best rmse/mae: 0.963498 / 0.747989
[24,  1500] loss: 0.817, The best rmse/mae: 0.963498 / 0.747989
[24,  1600] loss: 0.824, The best rmse/mae: 0.963498 / 0.747989
[24,  1700] loss: 0.804, The best rmse/mae: 0.963498 / 0.747989
rmse: 1.0069, mae:0.8103
[25,     0] loss: 0.007, The best rmse/mae: 0.963498 / 0.747989
[25,   100] loss: 0.818, The best rmse/mae: 0.963498 / 0.747989
[25,   200] loss: 0.818, The best rmse/mae: 0.963498 / 0.747989
[25,   300] loss: 0.793, The best rmse/mae: 0.963498 / 0.747989
[25,   400] loss: 0.806, The best rmse/mae: 0.963498 / 0.747989
[25,   500] loss: 0.772, The best rmse/mae: 0.963498 / 0.747989
[25,   600] loss: 0.798, The best rmse/mae: 0.963498 / 0.747989
[25,   700] loss: 0.792, The best rmse/mae: 0.963498 / 0.747989
[25,   800] loss: 0.806, The best rmse/mae: 0.963498 / 0.747989
[25,   900] loss: 0.801, The best rmse/mae: 0.963498 / 0.747989
[25,  1000] loss: 0.820, The best rmse/mae: 0.963498 / 0.747989
[25,  1100] loss: 0.813, The best rmse/mae: 0.963498 / 0.747989
[25,  1200] loss: 0.787, The best rmse/mae: 0.963498 / 0.747989
[25,  1300] loss: 0.814, The best rmse/mae: 0.963498 / 0.747989
[25,  1400] loss: 0.800, The best rmse/mae: 0.963498 / 0.747989
[25,  1500] loss: 0.822, The best rmse/mae: 0.963498 / 0.747989
[25,  1600] loss: 0.785, The best rmse/mae: 0.963498 / 0.747989
[25,  1700] loss: 0.801, The best rmse/mae: 0.963498 / 0.747989
rmse: 0.9853, mae:0.7881
